index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
0,1,921.0,9.60286021232605,919.0,0.895164966583252,2.0
5,3,883.0,10.21124815940857,873.0,0.878040075302124,10.0
6,6,0.0,0.7692418098449707,0.0,0.9970648288726807,0.0
7,9,986.0,6.656821012496948,985.0,0.9527542591094971,1.0
9,6,798.0,13.73353123664856,777.0,1.3053021430969238,22.0
10,9,579.0,13.538092851638794,576.0,0.9045867919921875,4.0
12,2,726.0,12.508105039596558,718.0,0.9419510364532471,8.0
13,5,729.0,10.575131893157959,726.0,0.9103431701660156,5.0
14,9,0.0,0.8083298206329346,0.0,0.7713558673858643,0.0
15,7,1022.0,1.1660990715026855,1022.0,0.941917896270752,0.0
17,3,1001.0,5.193113088607788,994.0,0.8842997550964355,7.0
18,3,926.0,11.706480979919434,914.0,1.255866289138794,12.0
19,8,0.0,1.032850980758667,0.0,0.9380688667297363,0.0
21,8,0.0,0.9009799957275391,0.0,0.9095501899719238,0.0
23,9,0.0,0.8858671188354492,0.0,0.798306941986084,0.0
25,7,764.0,12.293298721313477,750.0,1.1034471988677979,18.0
27,4,178.0,15.857144117355347,177.0,1.0367741584777832,1.0
28,5,31.0,1.3031859397888184,32.0,0.7744441032409668,1.0
29,6,818.0,11.06613302230835,799.0,1.034471035003662,19.0
30,9,0.0,0.9490871429443359,0.0,0.9301257133483887,0.0
32,0,185.0,5.4887449741363525,185.0,0.8306066989898682,1.0
33,7,651.0,13.079704761505127,648.0,1.0219168663024902,3.0
34,8,625.0,13.073014736175537,620.0,1.1258111000061035,8.0
35,7,642.0,11.86891508102417,634.0,0.9565317630767822,12.0
36,3,962.0,8.026173830032349,958.0,1.012497901916504,4.0
37,1,970.0,6.53481912612915,963.0,0.9215850830078125,8.0
38,5,1011.0,4.060323238372803,1008.0,0.855064868927002,3.0
39,8,0.0,0.8598721027374268,0.0,0.8244788646697998,0.0
40,8,0.0,0.8127632141113281,0.0,0.8470470905303955,0.0
41,8,750.0,10.499197006225586,739.0,1.0081982612609863,17.0
45,0,968.0,10.470402956008911,963.0,0.9670610427856445,5.0
47,4,948.0,8.837080955505371,936.0,1.0963919162750244,12.0
48,9,881.0,10.376370906829834,877.0,0.922863245010376,4.0
51,7,88.0,10.621143817901611,87.0,1.156217098236084,2.0
52,6,969.0,7.864379167556763,967.0,1.0494048595428467,2.0
54,6,553.0,14.124791860580444,544.0,1.263650894165039,14.0
59,1,0.0,0.8934459686279297,0.0,0.7666139602661133,0.0
60,0,811.0,14.162460803985596,805.0,0.9827361106872559,6.0
61,5,935.0,8.606117010116577,930.0,0.9355859756469727,6.0
62,5,1022.0,1.8313469886779785,1021.0,0.9385318756103516,1.0
63,1,977.0,6.606330156326294,970.0,1.0955619812011719,8.0
65,5,972.0,7.604645252227783,970.0,1.026827096939087,3.0
66,0,966.0,8.248921155929565,959.0,0.9002039432525635,7.0
68,6,0.0,0.810175895690918,0.0,0.8690059185028076,0.0
69,8,0.0,0.8955299854278564,0.0,0.9065029621124268,0.0
70,0,884.0,10.283643960952759,882.0,0.8881220817565918,2.0
73,6,0.0,0.7519638538360596,0.0,0.6996541023254395,0.0
75,6,853.0,9.592796087265015,842.0,0.8767728805541992,11.0
76,8,0.0,0.762897253036499,0.0,0.7447731494903564,0.0
80,4,622.0,13.651242017745972,604.0,0.8879308700561523,18.0
82,1,889.0,10.479891061782837,882.0,0.9126801490783691,7.0
84,0,1016.0,3.2771201133728027,1015.0,0.8343169689178467,1.0
85,6,0.0,0.7454540729522705,0.0,0.7456638813018799,0.0
88,1,974.0,6.193536758422852,967.0,0.88323974609375,7.0
89,5,913.0,11.452590227127075,909.0,0.8964340686798096,5.0
90,5,0.0,0.7752339839935303,0.0,0.7523882389068604,0.0
91,3,704.0,15.344549179077148,690.0,0.91127610206604,14.0
95,9,0.0,0.7575879096984863,0.0,0.7657010555267334,0.0
96,6,480.0,15.73151183128357,470.0,0.9593517780303955,15.0
97,1,891.0,10.939090967178345,888.0,1.0358960628509521,3.0
98,9,810.0,11.834121942520142,806.0,0.927987813949585,5.0
99,0,925.0,9.148763179779053,917.0,0.9229609966278076,8.0
