index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
0,5,126.0,1.8159539699554443,127.0,0.3100700378417969,0.0
2,4,222.0,2.9889962673187256,223.0,0.3139841556549072,15.0
4,9,491.0,8.26578688621521,464.0,0.3953239917755127,27.0
5,2,223.0,2.138766050338745,224.0,0.30200791358947754,0.0
6,1,135.0,1.1574640274047852,136.0,0.31552886962890625,0.0
8,1,112.0,1.2032709121704102,113.0,0.3041999340057373,0.0
9,4,234.0,2.593881845474243,235.0,0.32535600662231445,0.0
11,5,458.0,11.971177101135254,427.0,0.3722810745239258,36.0
13,6,249.0,2.155010938644409,250.0,0.2948780059814453,0.0
14,1,134.0,1.5161828994750977,135.0,0.3106529712677002,0.0
15,7,319.0,2.5359208583831787,320.0,0.3587639331817627,0.0
16,2,214.0,2.5616209506988525,215.0,0.3351757526397705,0.0
17,8,358.0,4.614084720611572,354.0,0.3622729778289795,14.0
18,6,75.0,1.164902925491333,76.0,0.30262088775634766,0.0
19,9,126.0,1.7196309566497803,127.0,0.3239009380340576,0.0
20,4,547.0,9.551162958145142,512.0,0.4080009460449219,35.0
21,0,735.0,7.368463039398193,732.0,0.392136812210083,3.0
22,9,114.0,1.6452128887176514,115.0,0.3158378601074219,0.0
23,1,120.0,1.8189489841461182,121.0,0.31566405296325684,0.0
24,1,0.0,0.3084449768066406,0.0,0.2994382381439209,0.0
25,2,525.0,9.002481937408447,513.0,0.3932771682739258,12.0
26,4,153.0,2.5356757640838623,154.0,0.33232998847961426,0.0
28,2,192.0,2.2293131351470947,193.0,0.3266448974609375,0.0
29,7,101.0,1.1689059734344482,102.0,0.32219386100769043,0.0
30,3,278.0,2.808237075805664,279.0,0.338421106338501,0.0
31,8,119.0,1.4921998977661133,120.0,0.3183481693267822,0.0
32,6,164.0,1.7271080017089844,165.0,0.33571386337280273,0.0
33,9,34.0,0.6431231498718262,35.0,0.30402112007141113,0.0
34,0,644.0,9.566647052764893,616.0,0.4108750820159912,28.0
35,5,280.0,2.9990580081939697,281.0,0.33072495460510254,0.0
36,6,348.0,4.992947816848755,344.0,0.37615108489990234,14.0
37,0,709.0,7.773202896118164,690.0,0.41465187072753906,19.0
38,7,209.0,2.465193033218384,210.0,0.3478529453277588,0.0
39,6,280.0,4.6531288623809814,278.0,0.35153985023498535,16.0
40,1,155.0,1.6628570556640625,156.0,0.31589388847351074,0.0
41,8,208.0,2.260758876800537,209.0,0.3162679672241211,0.0
42,7,116.0,1.0808892250061035,117.0,0.31946539878845215,0.0
43,9,159.0,1.9288928508758545,160.0,0.32120203971862793,0.0
44,3,626.0,8.647463083267212,590.0,0.41201186180114746,36.0
45,9,611.0,9.2931489944458,576.0,0.41052818298339844,35.0
46,8,154.0,1.8609189987182617,155.0,0.31409287452697754,0.0
47,5,722.0,7.010587930679321,684.0,0.43083906173706055,38.0
48,9,0.0,0.3235330581665039,0.0,0.3000321388244629,0.0
49,3,753.0,6.984508037567139,748.0,0.39607691764831543,5.0
50,3,505.0,9.284083843231201,484.0,0.37569308280944824,21.0
51,0,754.0,5.831214189529419,753.0,0.34831786155700684,1.0
52,7,707.0,5.453638315200806,705.0,0.4299347400665283,2.0
53,4,80.0,1.20517897605896,81.0,0.31089115142822266,0.0
54,9,187.0,1.976165771484375,188.0,0.2978527545928955,0.0
55,8,123.0,1.386852741241455,124.0,0.3116018772125244,0.0
57,9,359.0,4.5530149936676025,342.0,0.3659489154815674,36.0
58,4,592.0,8.127773761749268,545.0,0.4125030040740967,47.0
59,1,133.0,1.3849668502807617,134.0,0.31183695793151855,0.0
60,4,505.0,7.590263605117798,471.0,0.4071230888366699,35.0
61,4,238.0,3.5836880207061768,233.0,0.33043694496154785,31.0
62,6,472.0,8.420607805252075,443.0,0.41779303550720215,30.0
63,0,659.0,7.269683122634888,636.0,0.3858761787414551,23.0
64,4,176.0,1.8785006999969482,177.0,0.3242809772491455,0.0
65,5,688.0,5.829374074935913,668.0,0.4048788547515869,20.0
66,6,640.0,7.746082067489624,617.0,0.4109830856323242,23.0
67,1,153.0,1.4973242282867432,154.0,0.3129231929779053,0.0
68,0,144.0,1.7525088787078857,145.0,0.32216715812683105,0.0
69,0,687.0,7.363883972167969,663.0,0.4033639430999756,24.0
70,1,0.0,0.2988910675048828,0.0,0.29114794731140137,0.0
71,7,233.0,2.3668055534362793,234.0,0.33223605155944824,0.0
72,1,108.0,1.348996877670288,109.0,0.306304931640625,0.0
73,6,169.0,1.9553511142730713,170.0,0.3312051296234131,0.0
74,3,712.0,7.212069988250732,690.0,0.4054572582244873,22.0
75,0,441.0,9.168984651565552,436.0,0.4118080139160156,5.0
76,2,289.0,2.886154890060425,290.0,0.32525086402893066,0.0
77,1,203.0,2.6761417388916016,204.0,0.3306591510772705,0.0
78,1,99.0,1.8383207321166992,100.0,0.3205142021179199,0.0
