index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
0,7,568.0,12.266844987869263,558.0,0.4100329875946045,10.0
1,2,357.0,3.508275032043457,357.0,0.34015917778015137,1.0
2,1,83.0,1.7418689727783203,83.0,0.3151242733001709,0.0
4,4,286.0,4.790838003158569,274.0,0.3395810127258301,35.0
5,1,121.0,1.4438471794128418,121.0,0.3104841709136963,0.0
6,4,355.0,11.895227193832397,332.0,0.41799426078796387,34.0
8,5,0.0,0.319547176361084,0.0,0.302340030670166,0.0
9,9,579.0,9.74040699005127,569.0,0.3979036808013916,10.0
10,0,690.0,8.638705730438232,675.0,0.3938639163970947,15.0
11,6,306.0,3.1011910438537598,304.0,0.3021419048309326,6.0
13,0,757.0,6.351484060287476,748.0,0.3865170478820801,9.0
14,1,163.0,1.6201610565185547,163.0,0.33568525314331055,0.0
15,5,474.0,8.612324953079224,465.0,0.4705989360809326,11.0
16,9,358.0,5.000507831573486,350.0,0.35683298110961914,20.0
17,7,555.0,8.618986129760742,549.0,0.39366602897644043,6.0
18,3,0.0,0.30628108978271484,0.0,0.31267666816711426,0.0
19,4,340.0,12.675057888031006,323.0,0.403641939163208,42.0
20,9,89.0,1.3639328479766846,89.0,0.3238379955291748,0.0
21,6,483.0,11.823852062225342,456.0,0.3917388916015625,27.0
22,6,83.0,0.7761058807373047,83.0,0.3180699348449707,0.0
23,5,560.0,9.111015796661377,552.0,0.3968923091888428,8.0
24,4,121.0,2.0189058780670166,121.0,0.3166539669036865,0.0
25,0,782.0,4.147281885147095,781.0,0.37496495246887207,1.0
26,7,355.0,4.479698896408081,349.0,0.35626864433288574,16.0
28,0,754.0,6.3637800216674805,744.0,0.4042508602142334,10.0
29,1,97.0,1.3059687614440918,97.0,0.31195497512817383,0.0
30,3,725.0,6.839745998382568,700.0,0.3936939239501953,25.0
31,1,73.0,0.9845180511474609,73.0,0.3185598850250244,0.0
32,3,723.0,7.592254161834717,714.0,0.394989013671875,9.0
33,4,0.0,0.3089890480041504,0.0,0.3083062171936035,0.0
34,7,566.0,9.241849660873413,539.0,0.40706920623779297,27.0
35,2,621.0,8.349348783493042,596.0,0.3944985866546631,25.0
36,7,515.0,9.580390214920044,502.0,0.39921116828918457,13.0
37,1,136.0,1.5529730319976807,136.0,0.31934094429016113,0.0
38,2,75.0,1.2166972160339355,75.0,0.313309907913208,0.0
39,1,261.0,2.908433198928833,260.0,0.33205294609069824,14.0
40,1,71.0,0.9585587978363037,71.0,0.3071112632751465,0.0
41,7,128.0,1.414370059967041,128.0,0.31981897354125977,0.0
42,4,372.0,7.157013177871704,354.0,0.4058036804199219,37.0
43,2,131.0,1.8859410285949707,131.0,0.34296703338623047,0.0
44,3,293.0,4.028482913970947,292.0,0.36864805221557617,2.0
45,5,444.0,9.69683289527893,426.0,0.45891880989074707,21.0
46,1,50.0,0.8297610282897949,50.0,0.3322148323059082,0.0
47,2,144.0,1.62648606300354,144.0,0.3346560001373291,0.0
48,4,591.0,9.840330123901367,553.0,0.4187147617340088,38.0
49,4,428.0,11.372486114501953,397.0,0.4140050411224365,42.0
50,6,309.0,3.826978921890259,305.0,0.36175012588500977,18.0
51,3,769.0,5.557230234146118,759.0,0.41100502014160156,10.0
52,5,631.0,9.901849746704102,604.0,0.41312623023986816,27.0
53,5,460.0,9.225094079971313,431.0,0.4146890640258789,32.0
54,6,279.0,2.7611351013183594,279.0,0.35091400146484375,1.0
55,0,569.0,10.786763906478882,546.0,0.41467809677124023,23.0
57,1,106.0,1.479970932006836,106.0,0.33730411529541016,0.0
58,9,625.0,9.258044004440308,597.0,0.4120450019836426,28.0
59,5,91.0,1.3693037033081055,91.0,0.3340950012207031,0.0
60,7,508.0,8.67536211013794,487.0,0.4431772232055664,21.0
61,8,92.0,1.2950007915496826,92.0,0.33991289138793945,0.0
62,9,55.0,1.0986931324005127,55.0,0.32634806632995605,0.0
63,3,0.0,0.31652402877807617,0.0,0.3123018741607666,0.0
64,7,595.0,7.337456226348877,578.0,0.41808104515075684,17.0
65,4,62.0,1.1673390865325928,62.0,0.332690954208374,0.0
66,6,91.0,1.2918362617492676,91.0,0.34174180030822754,0.0
67,4,522.0,10.852105140686035,500.0,0.4351639747619629,22.0
68,3,771.0,6.145586013793945,768.0,0.43120408058166504,3.0
69,0,620.0,6.947873115539551,614.0,0.40955209732055664,6.0
70,7,636.0,7.659977912902832,621.0,0.4225277900695801,15.0
71,0,781.0,4.708214044570923,780.0,0.42203712463378906,1.0
72,2,517.0,9.451773881912231,500.0,0.4135119915008545,17.0
73,9,341.0,9.992945194244385,329.0,0.4295632839202881,20.0
74,1,137.0,1.5993821620941162,137.0,0.33876895904541016,0.0
75,7,242.0,2.189197063446045,242.0,0.37827134132385254,0.0
76,3,491.0,11.923886060714722,443.0,0.419816255569458,48.0
77,2,138.0,1.820585012435913,138.0,0.34719395637512207,0.0
78,9,187.0,3.222339153289795,187.0,0.3451089859008789,0.0
79,7,731.0,6.971311807632446,725.0,0.4138979911804199,6.0
80,7,101.0,1.4563100337982178,101.0,0.3415381908416748,0.0
81,6,323.0,6.8176798820495605,314.0,0.37653303146362305,24.0
82,2,761.0,5.9914867877960205,753.0,0.4185819625854492,8.0
83,7,312.0,3.052450180053711,312.0,0.3726809024810791,0.0
84,8,234.0,2.9655280113220215,234.0,0.3493318557739258,0.0
85,4,696.0,8.112512111663818,665.0,0.4107630252838135,31.0
86,7,562.0,9.429308891296387,540.0,0.41703128814697266,22.0
87,3,0.0,0.34378910064697266,0.0,0.34531521797180176,0.0
89,1,156.0,2.0255820751190186,156.0,0.3458371162414551,0.0
90,3,762.0,6.731747150421143,759.0,0.45015501976013184,3.0
91,6,328.0,3.898609161376953,326.0,0.36391592025756836,18.0
92,9,42.0,0.9495420455932617,42.0,0.332305908203125,0.0
93,3,746.0,7.224743843078613,742.0,0.42517709732055664,4.0
94,1,116.0,1.2484309673309326,116.0,0.3405318260192871,0.0
95,4,539.0,9.941257953643799,523.0,0.42914676666259766,16.0
96,1,64.0,0.9044969081878662,64.0,0.34369993209838867,0.0
97,7,391.0,10.253179788589478,379.0,0.42728114128112793,18.0
98,6,171.0,1.838118076324463,171.0,0.37547802925109863,0.0
99,9,665.0,8.983048915863037,644.0,0.4060499668121338,21.0
