index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
43,2,131.0,1.8607401847839355,131.0,0.3320467472076416,0.0
44,3,293.0,4.26568865776062,292.0,0.34857797622680664,2.0
45,5,444.0,9.577402114868164,426.0,0.40282535552978516,21.0
46,1,50.0,0.8399758338928223,50.0,0.3047938346862793,0.0
47,2,144.0,1.6186530590057373,144.0,0.317612886428833,0.0
48,4,591.0,9.7935791015625,553.0,0.38704895973205566,38.0
49,4,428.0,11.640774250030518,397.0,0.401731014251709,42.0
50,6,309.0,3.8935611248016357,305.0,0.3308119773864746,18.0
51,3,769.0,5.483266830444336,759.0,0.3804810047149658,10.0
52,5,631.0,10.245227098464966,604.0,0.390305757522583,27.0
53,5,460.0,9.398086071014404,431.0,0.4000880718231201,32.0
54,6,279.0,2.7509148120880127,279.0,0.32575082778930664,1.0
55,0,569.0,10.19314980506897,546.0,0.39908885955810547,23.0
57,1,106.0,1.4524810314178467,106.0,0.31020092964172363,0.0
58,9,625.0,9.61599588394165,597.0,0.39270901679992676,28.0
59,5,91.0,1.3553550243377686,91.0,0.3131108283996582,0.0
60,7,508.0,8.69808292388916,487.0,0.4028360843658447,21.0
61,8,92.0,1.243391990661621,92.0,0.3079516887664795,0.0
62,9,55.0,1.071662187576294,55.0,0.28255414962768555,0.0
63,3,0.0,0.2648429870605469,0.0,0.30619192123413086,0.0
64,7,595.0,6.003437757492065,578.0,0.39507007598876953,17.0
65,4,62.0,0.950124979019165,62.0,0.30063581466674805,0.0
66,6,91.0,1.018934965133667,91.0,0.2826812267303467,0.0
67,4,522.0,9.167993068695068,500.0,0.3750491142272949,22.0
68,3,771.0,4.875435829162598,768.0,0.3428659439086914,3.0
69,0,620.0,5.687197208404541,614.0,0.35810279846191406,6.0
70,7,636.0,6.498967885971069,621.0,0.35196375846862793,15.0
71,0,781.0,3.8599870204925537,780.0,0.3549470901489258,1.0
72,2,517.0,7.461278200149536,500.0,0.3823401927947998,17.0
73,9,341.0,8.56934905052185,329.0,0.4017467498779297,20.0
74,1,137.0,1.3752930164337158,137.0,0.28983092308044434,0.0
75,7,242.0,1.7470719814300537,242.0,0.3136179447174072,0.0
76,3,491.0,9.667610168457031,443.0,0.3961601257324219,48.0
77,2,138.0,1.522994041442871,138.0,0.30720090866088867,0.0
78,9,187.0,2.840460777282715,187.0,0.30391383171081543,0.0
79,7,731.0,5.79973292350769,725.0,0.3482367992401123,6.0
80,7,101.0,1.2787630558013916,101.0,0.31096410751342773,0.0
81,6,323.0,6.555371046066284,314.0,0.37555503845214844,24.0
82,2,761.0,5.489134073257446,753.0,0.4127781391143799,8.0
83,7,312.0,2.917739152908325,312.0,0.3427910804748535,0.0
84,8,234.0,2.866805076599121,234.0,0.3345489501953125,0.0
85,4,696.0,7.8975560665130615,665.0,0.39775609970092773,31.0
86,7,562.0,8.875355958938599,540.0,0.3954341411590576,22.0
87,3,0.0,0.3044731616973877,0.0,0.32528209686279297,0.0
89,1,156.0,1.8521349430084229,156.0,0.3227519989013672,0.0
90,3,762.0,6.574104070663452,759.0,0.39267897605895996,3.0
91,6,328.0,3.7748799324035645,326.0,0.34066104888916016,18.0
92,9,42.0,0.9292287826538086,42.0,0.3336360454559326,0.0
93,3,746.0,7.443162679672241,742.0,0.3950502872467041,4.0
94,1,116.0,1.234076976776123,116.0,0.3350191116333008,0.0
95,4,539.0,9.905487775802612,523.0,0.4153010845184326,16.0
96,1,64.0,0.8786170482635498,64.0,0.31711602210998535,0.0
97,7,391.0,10.244346141815186,379.0,0.3929290771484375,18.0
98,6,171.0,1.8152389526367188,171.0,0.3472921848297119,0.0
99,9,665.0,9.067617893218994,644.0,0.7104740142822266,21.0
