index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
3,3,1003,11.263741970062256,1004,3.862840175628662,-1
6,6,509,6.377474069595337,509,5.465014934539795,0
7,9,1005,9.777332067489624,1005,3.23392391204834,0
9,6,604,30.7619948387146,604,9.185472011566162,0
10,9,724,31.39022469520569,723,10.772241830825806,1
12,2,310,26.32364010810852,310,23.764615774154663,0
13,5,879,28.915424823760983,879,9.813185930252075,0
14,9,525,5.902402877807617,525,4.929891109466553,0
15,7,902,19.576209783554077,902,5.005262136459351,0
17,3,968,16.82988429069519,968,4.745966672897339,0
18,3,869,27.29883909225464,869,8.037454843521118,0
19,8,944,16.89281415939331,944,5.278016090393066,0
21,8,508,7.291007995605469,508,5.75369119644165,0
23,9,171,6.590481281280518,171,5.15681791305542,0
25,7,719,26.796953916549683,722,16.851546049118042,-3
26,9,967,16.137335062026978,966,4.388421058654785,1
27,4,884,23.29272770881653,884,8.1064932346344,0
28,5,659,29.228215217590332,660,19.63259530067444,-1
29,6,864,19.260236024856567,864,3.984815835952759,0
30,9,124,16.860761165618896,124,14.206825017929075,0
32,0,594,23.966696977615356,594,13.998220205307009,0
33,7,989,4.672922849655151,989,4.208492040634155,0
34,8,686,25.78791379928589,688,10.2586989402771,-2
35,7,712,26.130162000656128,713,11.330319881439207,-1
36,3,771,25.68001627922058,771,8.634705781936646,0
37,1,962,15.794411897659302,962,4.523368835449219,0
39,8,360,25.381105184555057,360,15.076404094696043,0
40,8,639,6.008748769760132,639,5.304415225982666,0
41,8,795,29.71634793281555,799,13.015103816986084,-4
45,0,955,17.173078060150146,955,4.066803932189941,0
47,4,731,24.493814945220947,730,7.568924903869629,1
48,9,712,20.0084228515625,712,6.028142213821411,0
51,7,240,18.002681016921997,240,12.486944913864136,0
54,6,588,21.156994819641113,589,6.886612176895142,-1
59,1,421,14.240413904190063,420,6.51862907409668,1
61,5,923,18.726966857910156,923,6.404215097427368,0
63,1,924,15.758047819137571,924,4.779768705368042,0
65,5,986,10.764541149139404,986,3.537508964538574,0
66,0,929,16.86926507949829,930,6.135109901428223,-1
68,6,614,23.04366683959961,614,6.6648619174957275,0
69,8,227,6.013160943984985,227,5.266648054122925,0
70,0,847,18.68920302391052,847,5.278402090072632,0
71,8,1023,3.4864540100097656,1023,1.421672821044922,0
73,6,153,6.62226676940918,153,5.818840980529785,0
75,6,934,15.933882236480711,934,4.889448881149292,0
76,8,695,27.072049140930176,695,8.28264331817627,0
80,4,674,20.37970995903015,674,5.521481037139893,0
82,1,414,5.118526935577393,414,4.318602085113525,0
84,0,1014,6.229002952575684,1014,1.8910212516784668,0
85,6,1006,6.972239971160889,1004,2.3161427974700928,2
86,8,949,13.154453992843628,950,3.990859031677246,-1
87,8,945,13.033124208450316,945,3.294034957885742,0
89,5,496,29.705259084701535,496,14.545711994171144,0
90,5,200,13.865114212036133,199,11.337399959564207,1
94,4,640,19.297907829284668,628,3.451906204223633,12
95,9,388,7.377720832824707,388,5.980769872665405,0
96,6,559,21.59156894683838,559,6.44424295425415,0
97,1,968,15.193329811096191,968,5.632967233657837,0
98,9,596,30.769442081451416,596,9.440653800964355,0
99,0,728,23.819955825805664,728,6.796071767807007,0
